report_date,region,country,location_name,post_emergency,refugee_pop,persons_per_tap,liters_person_day,safe_water_perc,persons_per_shower,persons_per_toilet,toilets_per_HH_percentage,persons_per_hygiene_promoter
2022-07,Sub-Saharan Africa,Cameroon,Ngarisingo,Post-emergency,1361,NA,15,NA,9,5,55,453
2022-07,Sub-Saharan Africa,Cameroon,Timangolo,Post-emergency,7125,445,16,NA,16,8,31,508
2022-07,Sub-Saharan Africa,Democratic Republic of the Congo,Lusenda,Post-emergency,7764,NA,14,100,NA,12,33,12
2022-07,Sub-Saharan Africa,Democratic Republic of the Congo,Mulongwe (Baraka),Post-emergency,7764,NA,14,100,NA,12,33,12
2022-07,Sub-Saharan Africa,Djibouti,Ali Adde,Post-emergency,16918,77,14,100,NA,12,32,4229
2022-07,Sub-Saharan Africa,Djibouti,Holl Holl,Post-emergency,8686,95,15,100,4343,30,9,4343
2022-07,Sub-Saharan Africa,Ethiopia,Alemwach,Emergency,14019,NA,23,NA,53,53,0,NA
2022-07,Sub-Saharan Africa,Ethiopia,Awbarre,Post-emergency,12600,2821,15,33,55,7,68,630
2022-07,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,19854,100,18,100,NA,11,45,1527
2022-07,Sub-Saharan Africa,Ethiopia,Bokolmanyo,Post-emergency,33111,157,13,95,NA,24,11,NA
2022-07,Sub-Saharan Africa,Ethiopia,Buramino,Post-emergency,45405,158,7,100,NA,86,6,NA
2022-07,Sub-Saharan Africa,Ethiopia,Hilaweyn,Post-emergency,47620,128,14,100,NA,66,7,NA
2022-07,Sub-Saharan Africa,Ethiopia,Melkadida,Post-emergency,41194,156,14,100,NA,26,14,NA
2022-07,Sub-Saharan Africa,Ethiopia,Sheder,Post-emergency,12529,1297,14,75,77,7,72,626
2022-07,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,12060,150,14,100,10,10,39,1096
2022-07,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,42815,173,12,100,NA,28,16,2253
2022-07,Sub-Saharan Africa,Ghana,Ampain,Post-emergency,3262,35,53,67,29,21,100,191
2022-07,Sub-Saharan Africa,Ghana,Egyeikrom,Post-emergency,1412,54,63,NA,13,13,100,108
2022-07,Sub-Saharan Africa,Ghana,Krisan,Post-emergency,669,0,28,100,1,10,100,95
2022-07,Western Asia,Iraq,Arbat,Post-emergency,9085,NA,86,100,5,5,100,NA
2022-07,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,91624,109,21,93,NA,8,66,2181
2022-07,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,102051,123,17,86,NA,6,78,1244
2022-07,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,85812,75,25,100,NA,8,65,2043
2022-07,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,55500,478,11,100,11,8,37,162
2022-07,Sub-Saharan Africa,Mozambique,Maratane,Post-emergency,8929,152,9,NA,NA,4,100,446
2022-07,Sub-Saharan Africa,Niger,Abala,Post-emergency,10000,154,13,NA,44,18,7,3333
2022-07,Sub-Saharan Africa,Niger,Chadakori,Post-emergency,7915,NA,3,NA,87,79,0,494
2022-07,Sub-Saharan Africa,Niger,Dandaji Makao,Post-emergency,5445,545,5,NA,67,61,0,340
2022-07,Sub-Saharan Africa,Niger,Garin Kaka,Post-emergency,4359,311,12,NA,80,69,0,272
2022-07,Sub-Saharan Africa,Niger,Ouallam,Post-emergency,6041,114,38,NA,47,38,9,NA
2022-07,Sub-Saharan Africa,Niger,Sayam Forage,Post-emergency,31594,NA,0,NA,NA,NA,0,NA
2022-07,Sub-Saharan Africa,Nigeria,Adagom,Post-emergency,12750,123,17,100,36,25,15,1275
2022-07,Southern Asia,Pakistan,Muhammad Khail,Post-emergency,8948,3,4,0,0,3,100,745
2022-07,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,14491,72,16,100,42,33,100,658
2022-07,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,16465,54,26,100,49,22,100,257
2022-07,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,57970,69,27,100,16,17,100,452
2022-07,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,11304,72,29,100,35,26,100,942
2022-07,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,13579,85,18,100,45,19,0,848
2022-07,Northern Africa,Sudan,Abuda,Post-emergency,3533,49,46,NA,NA,6,60,NA
2022-07,Northern Africa,Sudan,Dar Batti,Post-emergency,13874,NA,0,NA,27,14,28,138
2022-07,Northern Africa,Sudan,Gedied,Post-emergency,784,NA,0,NA,11,7,38,78
2022-07,Northern Africa,Sudan,Girba,Post-emergency,6288,66,35,NA,NA,9,45,3144
2022-07,Northern Africa,Sudan,Gurayd,Post-emergency,990,NA,0,NA,19,8,42,99
2022-07,Northern Africa,Sudan,Kilo 26,Post-emergency,9856,329,38,NA,NA,8,50,1971
2022-07,Northern Africa,Sudan,Shagarab I,Post-emergency,61833,279,12,NA,NA,16,14,8833
2022-07,Northern Africa,Sudan,Sirajiya,Post-emergency,5682,NA,0,NA,35,18,21,126
2022-07,Northern Africa,Sudan,Wad Sharife,Post-emergency,18483,93,26,NA,NA,9,44,NA
2022-07,Sub-Saharan Africa,Tanzania,Nyarugusu Congolese,Post-emergency,80871,131,34,98,NA,7,63,1023
2022-07,Sub-Saharan Africa,Uganda,Adjumani,Post-emergency,244525,531,14,66,11,9,80,815
2022-07,Sub-Saharan Africa,Uganda,Kyaka II,Post-emergency,117450,675,10,50,11,7,54,471
2022-07,Sub-Saharan Africa,Uganda,Kyangwali,Post-emergency,123954,339,14,NA,NA,5,63,616
2022-07,Sub-Saharan Africa,Uganda,Nakivale,Post-emergency,147347,883,14,94,10,7,53,454
2022-07,Sub-Saharan Africa,Uganda,Oruchinga,Post-emergency,7785,3970,24,79,9,7,63,108
2022-07,Sub-Saharan Africa,Uganda,Palorinya,Post-emergency,125833,194,18,96,4,5,86,NA
2022-07,Sub-Saharan Africa,Uganda,Rwamwanja,Post-emergency,82926,91,12,54,588,7,61,431
2022-07,Sub-Saharan Africa,Zambia,Mayukwayukwa,Post-emergency,19952,NA,21,NA,NA,14,23,950
2022-07,Sub-Saharan Africa,Ethiopia,Kobe,Post-emergency,37156,125,19,100,NA,50,7,NA
2022-06,Northern Africa,Algeria,Auserd,Post-emergency,18638,28,48,21,4,5,94,1242
2022-06,Northern Africa,Algeria,Boujdour,Post-emergency,9601,NA,61,27,4,5,94,960
2022-06,Northern Africa,Algeria,Dakhla,Post-emergency,10870,49,72,NA,4,5,98,724
2022-06,Northern Africa,Algeria,Layounne,Post-emergency,25503,31,30,NA,5,5,88,1700
2022-06,Northern Africa,Algeria,Smara,Post-emergency,25389,89,43,71,5,5,87,1493
2022-06,Sub-Saharan Africa,Angola,Lovua settlement,Post-emergency,7037,69,26,NA,6,6,69,NA
2022-06,Sub-Saharan Africa,Cameroon,Borgop,Post-emergency,11314,NA,16,NA,13,8,25,514
2022-06,Sub-Saharan Africa,Cameroon,Gado,Post-emergency,27416,0,16,NA,20,12,16,1096
2022-06,Sub-Saharan Africa,Cameroon,Lolo,Post-emergency,12126,404,14,NA,20,11,15,606
2022-06,Sub-Saharan Africa,Cameroon,Mbile,Post-emergency,11081,NA,17,NA,14,9,18,443
2022-06,Sub-Saharan Africa,Cameroon,Minawao,Post-emergency,73887,272,13,NA,22,12,18,2111
2022-06,Sub-Saharan Africa,Cameroon,Ngam,Post-emergency,7008,NA,17,NA,11,7,32,467
2022-06,Sub-Saharan Africa,Cameroon,Ngarisingo,Post-emergency,1364,NA,15,NA,9,5,37,454
2022-06,Sub-Saharan Africa,Cameroon,Timangolo,Post-emergency,7138,446,15,NA,15,9,20,509
2022-06,Sub-Saharan Africa,Chad,Amboko,Post-emergency,10728,NA,23,NA,21,21,20,10728
2022-06,Sub-Saharan Africa,Chad,Belom,Post-emergency,30335,NA,13,NA,29,25,21,15167
2022-06,Sub-Saharan Africa,Chad,Dar Es Salam,Post-emergency,17536,31,18,12,12,13,25,1461
2022-06,Sub-Saharan Africa,Chad,Doholo,Post-emergency,12859,NA,18,NA,18,18,100,4286
2022-06,Sub-Saharan Africa,Chad,Dosseye,Post-emergency,14636,NA,42,NA,8,8,53,4878
2022-06,Sub-Saharan Africa,Chad,Gon,Post-emergency,3731,NA,16,NA,41,37,100,3731
2022-06,Sub-Saharan Africa,Chad,Gondje,Post-emergency,9958,NA,28,NA,47,43,10,4979
2022-06,Sub-Saharan Africa,Chad,Moyo,Post-emergency,7394,NA,40,NA,44,35,8,3697
2022-06,Sub-Saharan Africa,Democratic Republic of the Congo,Bili,Post-emergency,17841,496,7,0,50,50,3,1784
2022-06,Sub-Saharan Africa,Democratic Republic of the Congo,Boyabu,Post-emergency,11551,NA,21,NA,15,16,28,770
2022-06,Sub-Saharan Africa,Democratic Republic of the Congo,Inke,Post-emergency,17841,NA,15,0,20,20,23,892
2022-06,Sub-Saharan Africa,Democratic Republic of the Congo,Lusenda,Post-emergency,26246,82,17,100,15,15,25,2624
2022-06,Sub-Saharan Africa,Democratic Republic of the Congo,Mole,Post-emergency,10567,NA,20,100,16,16,25,704
2022-06,Sub-Saharan Africa,Democratic Republic of the Congo,Mulongwe (Baraka),Post-emergency,7764,43,14,100,13,12,31,1552
2022-06,Sub-Saharan Africa,Djibouti,Ali Adde,Post-emergency,16921,77,16,100,NA,12,31,4230
2022-06,Sub-Saharan Africa,Djibouti,Holl Holl,Post-emergency,8360,92,16,100,4180,29,10,4180
2022-06,Sub-Saharan Africa,Ethiopia,Alemwach,Emergency,14019,NA,17,NA,70,70,100,NA
2022-06,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,19812,134,18,100,7,11,44,1524
2022-06,Sub-Saharan Africa,Ethiopia,Bokolmanyo,Post-emergency,33169,157,16,97,NA,24,11,NA
2022-06,Sub-Saharan Africa,Ethiopia,Buramino,Post-emergency,45267,158,12,100,NA,46,12,NA
2022-06,Sub-Saharan Africa,Ethiopia,Fugnido,Post-emergency,48731,83,17,100,44,24,22,1133
2022-06,Sub-Saharan Africa,Ethiopia,Fugnido 2,Post-emergency,10343,56,16,96,20,15,35,1149
2022-06,Sub-Saharan Africa,Ethiopia,Hilaweyn,Post-emergency,47478,140,14,100,NA,66,7,NA
2022-06,Sub-Saharan Africa,Ethiopia,Jewi,Post-emergency,65901,137,19,96,32,16,35,1098
2022-06,Sub-Saharan Africa,Ethiopia,Kobe,Post-emergency,37099,128,17,100,NA,50,7,NA
2022-06,Sub-Saharan Africa,Ethiopia,Kule,Post-emergency,51343,158,0,90,102,14,39,1116
2022-06,Sub-Saharan Africa,Ethiopia,Melkadida,Post-emergency,41178,156,16,100,NA,26,14,NA
2022-06,Sub-Saharan Africa,Ethiopia,Nguenyyiel,Post-emergency,110156,157,15,80,21,19,23,1079
2022-06,Sub-Saharan Africa,Ethiopia,Okugo,Post-emergency,13472,90,13,100,NA,13,25,612
2022-06,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,12027,150,15,100,9,10,39,1002
2022-06,Sub-Saharan Africa,Ethiopia,Tierkidi,Post-emergency,69685,211,14,91,292,45,11,1142
2022-06,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,42707,180,12,100,20,28,16,3050
2022-06,Sub-Saharan Africa,Ghana,Ampain,Post-emergency,3262,35,53,80,29,21,100,191
2022-06,Sub-Saharan Africa,Ghana,Egyeikrom,Post-emergency,1412,54,63,NA,13,13,100,108
2022-06,Sub-Saharan Africa,Ghana,Fetentaa,Post-emergency,705,24,31,25,20,7,2,70
2022-06,Sub-Saharan Africa,Ghana,Krisan,Post-emergency,669,0,28,100,1,10,100,95
2022-06,Western Asia,Iraq,Arbat,Post-emergency,9080,NA,0,100,5,5,100,NA
2022-06,Western Asia,Iraq,Basirma,Post-emergency,2250,5,98,100,6,6,100,750
2022-06,Western Asia,Iraq,Kawergosk,Post-emergency,7745,5,134,100,5,6,100,968
2022-06,Western Asia,Iraq,Qushtapa,Post-emergency,8348,5,121,100,5,6,100,94
2022-06,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,91192,108,20,96,NA,8,66,2171
2022-06,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,95866,115,18,85,NA,6,78,1169
2022-06,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,84593,74,24,99,NA,7,65,2014
2022-06,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,55054,475,11,100,11,8,38,161
2022-06,Sub-Saharan Africa,Mozambique,Maratane,Post-emergency,8904,152,13,NA,NA,4,100,445
2022-06,Sub-Saharan Africa,Niger,Abala,Post-emergency,10500,162,13,NA,47,19,6,3500
2022-06,Sub-Saharan Africa,Niger,Chadakori,Emergency,7919,NA,10,NA,87,86,100,NA
2022-06,Sub-Saharan Africa,Niger,Dandaji Makao,Emergency,5446,NA,5,NA,67,61,100,NA
2022-06,Sub-Saharan Africa,Niger,Garin Kaka,Emergency,4360,NA,20,NA,80,69,100,NA
2022-06,Sub-Saharan Africa,Niger,Ouallam,Post-emergency,6041,114,20,NA,44,38,9,NA
2022-06,Sub-Saharan Africa,Nigeria,Adagom,Post-emergency,12750,123,17,100,41,27,13,1275
2022-06,Sub-Saharan Africa,Nigeria,Ikyogen,Post-emergency,11260,331,8,NA,56,30,20,2252
2022-06,Sub-Saharan Africa,Nigeria,Ukende,Post-emergency,4120,54,17,100,27,25,16,686
2022-06,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,14491,72,17,100,42,33,100,658
2022-06,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,16561,54,26,100,49,22,100,258
2022-06,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,57885,76,25,100,16,16,0,452
2022-06,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,11304,72,27,100,35,26,100,942
2022-06,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,13782,86,14,100,48,19,0,861
2022-06,Northern Africa,Sudan,Abu Jubaiha Town,Post-emergency,2937,98,0,NA,NA,12,33,293
2022-06,Northern Africa,Sudan,Abuda,Post-emergency,3457,132,27,0,9,8,53,345
2022-06,Northern Africa,Sudan,Abunowara,Post-emergency,367,NA,0,NA,NA,NA,100,NA
2022-06,Northern Africa,Sudan,Dar Batti,Post-emergency,13874,NA,1,NA,346,14,28,346
2022-06,Northern Africa,Sudan,Gedied,Post-emergency,784,NA,0,NA,NA,52,5,NA
2022-06,Northern Africa,Sudan,Girba,Post-emergency,6204,132,20,100,NA,9,46,NA
2022-06,Northern Africa,Sudan,Gurayd,Post-emergency,990,NA,0,NA,99,52,5,165
2022-06,Northern Africa,Sudan,Kilo 26,Post-emergency,9850,218,50,100,NA,8,37,3283
2022-06,Northern Africa,Sudan,Shagarab I,Post-emergency,55390,337,15,50,NA,14,20,7912
2022-06,Northern Africa,Sudan,Sirajiya,Post-emergency,5682,NA,0,NA,14,3,11,NA
2022-06,Northern Africa,Sudan,Wad Sharife,Post-emergency,18149,116,6,100,8,9,34,907
2022-06,Sub-Saharan Africa,Tanzania,Nduta,Post-emergency,77479,50,46,86,NA,4,88,569
2022-06,Sub-Saharan Africa,Tanzania,Nyarugusu Burundian,Post-emergency,49847,55,24,94,NA,5,83,859
2022-06,Sub-Saharan Africa,Tanzania,Nyarugusu Congolese,Post-emergency,80809,131,31,96,NA,8,56,1022
2022-06,Sub-Saharan Africa,Uganda,Adjumani,Post-emergency,244525,531,14,74,11,9,80,815
2022-06,Sub-Saharan Africa,Uganda,Imvepi,Post-emergency,59549,NA,0,NA,NA,NA,100,NA
2022-06,Sub-Saharan Africa,Uganda,Nakivale,Post-emergency,145613,883,12,94,10,7,54,455
2022-06,Sub-Saharan Africa,Uganda,Oruchinga,Post-emergency,8601,3970,20,81,10,8,81,119
2022-06,Sub-Saharan Africa,Uganda,Palorinya,Post-emergency,125833,194,18,100,4,5,86,NA
2022-06,Sub-Saharan Africa,Uganda,Rwamwanja,Post-emergency,82387,104,13,55,584,7,61,429
2022-06,Sub-Saharan Africa,Zambia,Mayukwayukwa,Post-emergency,18672,NA,21,NA,NA,14,23,889
2022-05,Northern Africa,Algeria,Auserd,Post-emergency,18638,28,44,NA,4,5,94,1242
2022-05,Northern Africa,Algeria,Boujdour,Post-emergency,9601,NA,54,NA,4,5,94,960
2022-05,Northern Africa,Algeria,Dakhla,Post-emergency,10870,49,74,NA,4,5,98,724
2022-05,Northern Africa,Algeria,Layounne,Post-emergency,25503,31,29,NA,5,5,88,1700
2022-05,Northern Africa,Algeria,Smara,Post-emergency,25389,89,42,NA,5,5,87,1493
2022-05,Sub-Saharan Africa,Cameroon,Borgop,Post-emergency,11341,NA,19,NA,13,7,25,515
2022-05,Sub-Saharan Africa,Cameroon,Gado,Post-emergency,28274,0,16,NA,21,11,16,1130
2022-05,Sub-Saharan Africa,Cameroon,Lolo,Post-emergency,12398,413,15,NA,20,10,15,619
2022-05,Sub-Saharan Africa,Cameroon,Mbile,Post-emergency,11106,NA,16,NA,14,7,18,444
2022-05,Sub-Saharan Africa,Cameroon,Minawao,Post-emergency,73194,272,14,NA,22,11,19,2091
2022-05,Sub-Saharan Africa,Cameroon,Ngam,Post-emergency,6894,NA,20,NA,11,6,32,459
2022-05,Sub-Saharan Africa,Cameroon,Ngarisingo,Post-emergency,1366,NA,15,NA,9,5,37,455
2022-05,Sub-Saharan Africa,Cameroon,Timangolo,Post-emergency,7140,446,16,NA,15,8,20,510
2022-05,Sub-Saharan Africa,Chad,Amboko,Post-emergency,10736,NA,18,NA,21,21,100,10736
2022-05,Sub-Saharan Africa,Chad,Belom,Post-emergency,29988,NA,14,NA,28,25,21,14994
2022-05,Sub-Saharan Africa,Chad,Dar Es Salam,Post-emergency,17398,31,18,88,11,13,25,1449
2022-05,Sub-Saharan Africa,Chad,Doholo,Post-emergency,12859,NA,21,NA,18,18,26,4286
2022-05,Sub-Saharan Africa,Chad,Dosseye,Post-emergency,14657,NA,41,NA,8,8,53,4885
2022-05,Sub-Saharan Africa,Chad,Gon,Post-emergency,3731,NA,20,NA,41,37,8,3731
2022-05,Sub-Saharan Africa,Chad,Gondje,Post-emergency,9958,NA,28,NA,47,43,10,4979
2022-05,Sub-Saharan Africa,Chad,Moyo,Post-emergency,7395,NA,40,NA,44,35,8,3697
2022-05,Sub-Saharan Africa,Democratic Republic of the Congo,Bili,Post-emergency,10050,279,13,100,28,28,18,1005
2022-05,Sub-Saharan Africa,Democratic Republic of the Congo,Boyabu,Post-emergency,11467,NA,26,NA,15,16,32,764
2022-05,Sub-Saharan Africa,Democratic Republic of the Congo,Inke,Post-emergency,17841,NA,15,NA,20,20,23,892
2022-05,Sub-Saharan Africa,Democratic Republic of the Congo,Lusenda,Post-emergency,26246,82,17,100,15,15,25,2624
2022-05,Sub-Saharan Africa,Democratic Republic of the Congo,Modale,Post-emergency,5800,NA,0,NA,NA,NA,100,NA
2022-05,Sub-Saharan Africa,Democratic Republic of the Congo,Mole,Post-emergency,9985,NA,18,100,15,15,33,665
2022-05,Sub-Saharan Africa,Democratic Republic of the Congo,Mulongwe (Baraka),Post-emergency,7764,43,14,100,13,12,31,1552
2022-05,Sub-Saharan Africa,Democratic Republic of the Congo,Wenze,Emergency,5028,NA,6762,NA,419,193,100,NA
2022-05,Sub-Saharan Africa,Djibouti,Ali Adde,Post-emergency,16919,77,16,100,NA,12,31,4229
2022-05,Sub-Saharan Africa,Djibouti,Holl Holl,Post-emergency,8319,91,12,100,4159,29,10,4159
2022-05,Sub-Saharan Africa,Ethiopia,Alemwach,Emergency,10038,NA,14,NA,50,50,100,NA
2022-05,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,19760,98,16,100,7,8,61,1520
2022-05,Sub-Saharan Africa,Ethiopia,Fugnido,Post-emergency,48761,83,18,100,44,24,22,1133
2022-05,Sub-Saharan Africa,Ethiopia,Fugnido 2,Post-emergency,10336,56,20,100,20,15,35,1148
2022-05,Sub-Saharan Africa,Ethiopia,Jewi,Post-emergency,65807,137,16,100,32,16,35,1096
2022-05,Sub-Saharan Africa,Ethiopia,Kule,Post-emergency,51331,158,14,100,102,14,39,1115
2022-05,Sub-Saharan Africa,Ethiopia,Nguenyyiel,Post-emergency,110156,157,14,NA,21,21,23,1079
2022-05,Sub-Saharan Africa,Ethiopia,Okugo,Post-emergency,13497,117,10,100,NA,13,100,613
2022-05,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,11983,112,10,100,8,8,48,998
2022-05,Sub-Saharan Africa,Ethiopia,Tierkidi,Post-emergency,69685,211,14,NA,292,45,100,1142
2022-05,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,41967,186,14,100,26,27,16,2997
2022-05,Sub-Saharan Africa,Ghana,Ampain,Post-emergency,3262,35,53,80,29,21,100,191
2022-05,Sub-Saharan Africa,Ghana,Egyeikrom,Post-emergency,1412,54,63,NA,13,13,100,108
2022-05,Sub-Saharan Africa,Ghana,Fetentaa,Post-emergency,801,26,28,25,22,8,2,80
2022-05,Sub-Saharan Africa,Ghana,Krisan,Post-emergency,669,0,28,100,1,10,100,95
2022-05,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,90872,108,20,98,NA,7,66,2163
2022-05,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,97605,117,20,83,NA,6,78,2323
2022-05,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,83478,73,26,96,NA,7,65,1987
2022-05,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,54823,473,11,NA,11,8,38,160
2022-05,Sub-Saharan Africa,Mozambique,Maratane,Post-emergency,9124,152,13,NA,NA,4,100,456
2022-05,Sub-Saharan Africa,Niger,Abala,Post-emergency,16204,216,9,NA,72,21,3,5401
2022-05,Sub-Saharan Africa,Niger,Chadakori,Emergency,7919,NA,14,NA,87,86,100,NA
2022-05,Sub-Saharan Africa,Niger,Dandaji Makao,Emergency,5446,NA,4,NA,67,61,100,NA
2022-05,Sub-Saharan Africa,Niger,Garin Kaka,Emergency,4360,NA,18,NA,80,69,100,NA
2022-05,Sub-Saharan Africa,Niger,Ouallam,Post-emergency,6041,114,16,NA,46,24,9,NA
2022-05,Sub-Saharan Africa,Nigeria,Adagam 3,Post-emergency,2280,129,16,67,20,24,18,570
2022-05,Sub-Saharan Africa,Nigeria,Adagom,Post-emergency,12750,123,15,100,41,27,15,1275
2022-05,Sub-Saharan Africa,Nigeria,Ikyogen,Post-emergency,11260,331,8,100,56,30,20,2252
2022-05,Sub-Saharan Africa,Nigeria,Ukende,Post-emergency,4010,50,15,100,26,24,40,668
2022-05,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,14458,72,16,100,42,33,100,657
2022-05,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,16621,54,26,100,49,22,100,259
2022-05,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,57826,76,23,100,16,16,100,451
2022-05,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,11273,71,25,100,35,26,100,939
2022-05,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,13920,86,14,100,48,20,0,870
2022-05,Sub-Saharan Africa,South Sudan,Ajoung Thok,Post-emergency,47488,100,21,95,NA,7,65,92
2022-05,Sub-Saharan Africa,South Sudan,Pamir,Post-emergency,47674,100,18,78,NA,10,41,916
2022-05,Northern Africa,Sudan,Abu Jubaiha Town,Post-emergency,758,25,2,NA,NA,3,9,75
2022-05,Northern Africa,Sudan,Abuda,Post-emergency,2417,97,20,NA,6,6,53,241
2022-05,Northern Africa,Sudan,Abunowara,Post-emergency,93,NA,0,NA,NA,NA,100,NA
2022-05,Northern Africa,Sudan,Babikir,Post-emergency,2365,NA,0,0,NA,12,100,NA
2022-05,Northern Africa,Sudan,Dar Batti,Post-emergency,13874,NA,1,NA,346,1387,0,346
2022-05,Northern Africa,Sudan,Gedied,Post-emergency,307,NA,0,NA,NA,20,2,NA
2022-05,Northern Africa,Sudan,Girba,Post-emergency,6261,133,22,NA,NA,9,33,894
2022-05,Northern Africa,Sudan,Kilo 26,Post-emergency,9837,218,18,NA,NA,4,71,1229
2022-05,Northern Africa,Sudan,Shagarab I,Post-emergency,59543,360,18,NA,NA,15,20,2977
2022-05,Northern Africa,Sudan,Wad Sharife,Post-emergency,17767,114,25,NA,8,9,34,888
2022-05,Sub-Saharan Africa,Tanzania,Nduta,Post-emergency,77441,62,35,82,NA,4,88,569
2022-05,Sub-Saharan Africa,Tanzania,Nyarugusu Burundian,Post-emergency,49589,55,24,100,NA,5,84,854
2022-05,Sub-Saharan Africa,Tanzania,Nyarugusu Congolese,Post-emergency,80445,130,27,100,NA,8,56,1018
2022-05,Sub-Saharan Africa,Uganda,Adjumani,Post-emergency,244525,531,14,82,11,9,80,815
2022-05,Sub-Saharan Africa,Uganda,Kiryandongo,Post-emergency,75090,NA,0,NA,NA,NA,100,NA
2022-05,Sub-Saharan Africa,Uganda,Kyaka II,Post-emergency,116966,672,10,100,12,7,53,475
2022-05,Sub-Saharan Africa,Uganda,Oruchinga,Post-emergency,8601,0,21,NA,10,8,82,119
2022-05,Sub-Saharan Africa,Uganda,Palorinya,Post-emergency,128573,223,18,96,4,5,85,NA
2022-05,Sub-Saharan Africa,Uganda,Rwamwanja,Post-emergency,81948,68,11,57,795,7,60,426
2022-05,Sub-Saharan Africa,Zambia,Mayukwayukwa,Post-emergency,18672,NA,21,NA,NA,14,23,889
2022-04,Northern Africa,Algeria,Auserd,Post-emergency,18638,28,46,NA,4,5,94,1242
2022-04,Northern Africa,Algeria,Boujdour,Post-emergency,9601,NA,42,33,4,5,94,960
2022-04,Northern Africa,Algeria,Dakhla,Post-emergency,10870,49,71,NA,4,5,98,724
2022-04,Northern Africa,Algeria,Layounne,Post-emergency,25503,NA,30,NA,5,5,88,1700
2022-04,Northern Africa,Algeria,Smara,Post-emergency,25389,89,40,40,5,5,87,1493
2022-04,Sub-Saharan Africa,Angola,Lovua settlement,Post-emergency,7012,68,17,0,6,5,89,701
2022-04,Sub-Saharan Africa,Burundi,Musasa,Post-emergency,9003,43,22,NA,45,14,2,66
2022-04,Sub-Saharan Africa,Cameroon,Borgop,Post-emergency,11543,NA,19,NA,13,7,25,524
2022-04,Sub-Saharan Africa,Cameroon,Gado,Post-emergency,28712,0,15,100,21,11,16,1148
2022-04,Sub-Saharan Africa,Cameroon,Lolo,Post-emergency,12473,416,15,100,20,10,15,623
2022-04,Sub-Saharan Africa,Cameroon,Mbile,Post-emergency,11096,NA,16,100,14,7,17,443
2022-04,Sub-Saharan Africa,Cameroon,Minawao,Post-emergency,71756,272,14,100,21,11,19,2050
2022-04,Sub-Saharan Africa,Cameroon,Ngam,Post-emergency,6991,NA,20,NA,11,6,32,466
2022-04,Sub-Saharan Africa,Cameroon,Ngarisingo,Post-emergency,1366,NA,15,NA,9,5,36,455
2022-04,Sub-Saharan Africa,Cameroon,Timangolo,Post-emergency,7169,448,16,100,16,8,20,512
2022-04,Sub-Saharan Africa,Chad,Amboko,Post-emergency,10162,NA,24,NA,20,19,20,10162
2022-04,Sub-Saharan Africa,Chad,Belom,Post-emergency,28067,NA,19,NA,26,24,49,14033
2022-04,Sub-Saharan Africa,Chad,Dar Es Salam,Post-emergency,17317,31,18,100,11,13,25,1443
2022-04,Sub-Saharan Africa,Chad,Dembo,Post-emergency,5402,NA,14,NA,28,26,15,5402
2022-04,Sub-Saharan Africa,Chad,Diba,Post-emergency,3919,NA,13,NA,40,37,7,3919
2022-04,Sub-Saharan Africa,Chad,Dilingala,Post-emergency,3230,NA,19,NA,46,34,8,3230
